Product ID,ISBN,eISBN,Title,Author,Publisher,Publication Year,Language,LCC,LC Subject Heading,BISAC,DDC,Downloadable
452130,9781780523460,9781780523477,"Religion, Work, and Inequality","Keister, Lisa A.-McCarthy, John.-Finke, Roger",Emerald Publishing,2012,eng,HM585 .R45 2012,"Industrial sociology.,Religion and sociology.,Sociology.",BUSINESS & ECONOMICS / Labor,301,Y
812627,9789948145301,9789948145325,Islam and the West,Markaz al-Imārāt lil-Dirāsāt wa-al-Buḥūth al-Istirātījīyah,Emirates Center of Strategic Studies & Research,2012,eng,DS35.74.W47 I848 2011eb,East and West--Congresses.,RELIGION / Islam / General,N297.3004,Y
1257420,9781783168675,9781783168682,"The Cult of St Ursula and the 11,000 Virgins","Cartwright, Jane",English Language,2016,eng,BR1720.U75,,RELIGION / Christianity / Saints & Sainthood,270.1092,Y
1083675,9781783167920,9781783167937,Understanding Celtic Religion,"Ritari, Katja-Bergholm, Alexandra",English Language,2015,eng,BL432,"Celts--Religion.,Paganism.",RELIGION / History,299/.94,Y
978991,9781783162611,9781783162659,Cultivating the Heart,"Lazikani, Ayoush Sarmada",English Language,2015,eng,BR117,"Emotions in literature.,Emotions--Religious aspects--Christianity.,Religious literature--12th century.,Religious literature--13th century.",LITERARY CRITICISM / Medieval,230.005,Y
1011216,9780852345023,9780852348345,2 Corinthians Volume 1,"Naylor, Peter",EP Books,2012,eng,BS2675.53,,RELIGION / Biblical Studies / General,227.307,Y
547858,9781845536701,9781845538187,Ibn 'Arabi and the Contemporary West,"Jeffery-Street, Isobel.",Equinox Publishing Ltd,2012,eng,B753.I24 J44 2012eb,"Islamic philosophy.,Mysticism--Islam.",PHILOSOPHY / Eastern,181/.92,Y
547851,9781845539962,9781781790182,How Buddhism Acquired a Soul on the Way to China,"Park, Jungnok",Equinox Publishing Ltd,2012,eng,BQ628 .P37 2012eb,"Buddhism--China.,Buddhism--China--Doctrines--History.,Buddhism--India.,Buddhism--Sacred books--Translating--History.,Self--Religious aspects--Buddhism.",RELIGION / Buddhism / General,294.3/422,Y
547860,9781904768524,9781845538514,Prolegomena to a History of Islamicate Manichaeism,"Reeves, John C.",Equinox Publishing Ltd,2011,eng,BT1410 .R384 2011,"Manichaeism--History.,Manichaeism--Relations.",RELIGION / Gnosticism,299.932,Y
547859,9781845538996,9781781790311,"Orientalists, Islamists and the Global Public Sphere","Jung, Dietrich",Equinox Publishing Ltd,2011,eng,DS61.85 .J86 2011eb,"East and West.,Islam--Public opinion.,Islam--Relations.,Orientalism--History.",SOCIAL SCIENCE / Minority Studies,305.6/97,Y
547842,9781845532253,9781845538118,"Earth, Empire and Sacred Text","Johnston, David L.",Equinox Publishing Ltd,2010,eng,BP166.23 .J64 2010,"Christianity and other religions--Islam.,Creation (Islam),Creation.,Ecology--Religious aspects--Christianity.,Ecology--Religious aspects--Islam.,Islam--Relations--Christianity.",RELIGION / Islam / Theology,297.27;781.542,Y
547840,9781845536305,9781845538613,Sermon of One Hundred Days,"Sŏngch'ŏl Sŏnsa.-Covill, Linda",Equinox Publishing Ltd,2010,eng,BQ4165 .S64813 2010,Buddhism--Doctrines.,RELIGION / Comparative Religion,294.3/42042,Y
547797,9781845535247,9781845535254,Playing God,"Gabriel, Theodore.",Equinox Publishing Ltd,2010,eng,BL1225.M862 G33 2010,"Hinduism--India--Malabar Region--Rituals.,Muttappan (Hindu deity)--Cult--India--Malabar Region.,Theyyam (Dance)--Social aspects--India--Malabar Region.",RELIGION / Hinduism / Rituals & Practice,294.5/38095483;294.538095483,Y
639871,9781845536121,9781845536138,What the Buddha Thought,"Gombrich, Richard F.",Equinox Publishing Ltd,2009,eng,BQ915 .G66 2009eb,,RELIGION / Comparative Religion,294.3/63,Y
547808,9781845532345,9781845538590,Saivism in the Diaspora,"Geaves, Ron.",Equinox Publishing Ltd,2007,eng,BL1218.4.G7 G43 2007,"Hindu diaspora.,Hinduism--Great Britain--Rituals.,Ka¯rttikeya (Hindu deity),S´aiva Siddha¯nta--Cult--Great Britain.,S´aivism--Cult--Great Britain.",RELIGION / Comparative Religion,294.5/5130941,Y
547802,9781845531553,9781845532567,A Student's Guide to the History and Philosophy of Yoga,"Connolly, Peter.",Equinox Publishing Ltd,2007,eng,B132.Y6 C638 2007,Yoga--History.,PHILOSOPHY / Hindu,181.45,Y
639862,9781845531867,9781845534929,Open up the Doors,"Evans, Mark",Equinox Publishing Ltd,2006,eng,ML3187.5,"Contemporary Christian music--History and criticism.,Music in churches.",RELIGION / Institutions & Organizations,264/.2;781.71,Y
547804,9781845531690,9781845538200,Indian Religions,"King, Anna S.",Equinox Publishing Ltd,2006,eng,BL2010 .I45 2006,,RELIGION / Comparative Religion,294,Y
504026,9781843747673,9781843749141,"Islamic Wills, Trusts and Estates","Azami, Mufti Talha Ahmad.",Euromoney Trading Ltd,2011,eng,KBP1880 .A92 2011eb,"Estate planning.,Inheritance and succession (Islamic law),Islamic law.,Wills (Islamic law)",RELIGION / Islam / Law,340.59,Y
504024,9781843747598,9781843749158,"Global Growth, Opportunities and Challenges in the Sukuk Market","Jaffer, Sohail.",Euromoney Trading Ltd,2011,eng,BP173.75,"Finance--Religious aspects--Islam.,Investments--Religious aspects--Islam.,Securities--Religious aspects--Islam.",RELIGION / Islam / Theology,297.2/73,Y
481186,9781921497070,9781927187173,"Being Gay, Being Christian","Edser, Stuart.",Exisle Publishing,2012,eng,BR115.H6,"Bible and homosexuality.,Christian life.,Homosexuality--Religious aspects--Christianity.,Religion.",RELIGION / Christian Theology / Ethics,241.664,Y
810396,9781611476118,9781611476125,T. S. Eliot and Christian Tradition,"Lockerd, Benjamin G.-Morgenstern, John D., Jr.-Oser, Lee.-Marx, William.-McVey, Christopher.-Takayanagi, Shunichi.-Wilson, James Matthew.-Robichaud, Paul.-Seaton, James.-Blissett, William.-Charron, William C.-Araujo, Anderson D.-Atkins, Hazel.-Huttar, Charles.-Manganiello, Dominic.-Dilworth, Thomas.-Huisman, David.",Fairleigh Dickinson University Press,2014,eng,PS3509.L43 Z872456 2014,Christianity and literature.,LITERARY CRITICISM / American / General,821.912,Y
383878,9781611470642,9781611470659,The Ring and the Cross,"Kerry, Paul E.",Fairleigh Dickinson University Press,2011,eng,PR6039.O32 Z8136 2011eb,"Christianity and literature--Great Britain--History--20th century.,Christianity in literature.,Fantasy fiction, English--History and criticism.",RELIGION / Christianity / Literature & the Arts,823/.912,Y
279154,9781899171927,9781844094066,Christ Power and the Earth Goddess,"Pogačnik, Marko",Findhorn Press,1999,eng,BR128.N48 P64 1999eb,"Christianity and other religions--New Age movement.,Goddess religion.",RELIGION / Christian Life / Social Issues,261.2,Y
800743,,9781776538591,Pirkei Avot,"Press, The Floating.","Floating Press Limited, The",2014,eng,BM506.A23,,RELIGION / Reference,200,Y
787837,,9781776536313,Pagan Origin of Partialist Doctrines,"Pitrat, John Claudius.","Floating Press Limited, The",2014,eng,BX9901 .P384 2014,,RELIGION / Christianity / Orthodox,281.109234,Y
787799,,9781776535538,Stories of the Old World,"Church, Alfred John.","Floating Press Limited, The",2014,eng,PZ8.1.C473,"Mythology, Greek--Juvenile literature.,Mythology, Roman--Juvenile literature.",RELIGION / Antiquities & Archaeology,292,Y
787798,,9781776535514,The Mormon Menace,"Lee, John D.","Floating Press Limited, The",2014,eng,BX8615.S88,"Mormons and Mormonism.,Mountain Meadows Massacre, Utah, 1857.",RELIGION / Christianity / Denominations,289.3;289.3/7509034;289.37509034,Y
698720,,9781776530991,"The Jesuits, 1534-1921","Campbell, Thomas J.","Floating Press Limited, The",2014,eng,BX3706,,RELIGION / Reference,200,Y
698715,,9781776530892,Is the Devil a Myth?,"Wimberly, C. F.","Floating Press Limited, The",2014,eng,BT980,"Devil.,Good and evil.",RELIGION / Christian Theology / Angelology & Demonology,235.4,Y
828109,,9781776583195,The Faith of Our Fathers,"Gibbons, James","Floating Press Limited, The",2013,eng,BX1765.3 .G533 2013eb,,RELIGION / Christianity / Catholic,282,Y
698754,,9781776531691,Dialogue of Comfort Against Tribulation,"More, Thomas","Floating Press Limited, The",2013,eng,BV4905.2 .M674 2013eb,Consolation.,RELIGION / Christian Life / General,248.86,Y
645807,,9781776528660,Life and Times of David,"Mackintosh, Charles Henry.","Floating Press Limited, The",2013,eng,BD431 .M384 2013,,RELIGION / Christian Life / General,248.42,Y
645766,,9781776527823,The Art of Illustration,"Spurgeon, Charles Haddon.","Floating Press Limited, The",2013,eng,BV4225.2 .S384 2013,Homiletical illustrations.,RELIGION / Christian Ministry / Preaching,251.08,Y
645759,,9781776527687,Magic and Witchcraft,Anonymous.,"Floating Press Limited, The",2013,eng,BF1591 .M384 2013,"Magic--History.,Witchcraft--History.","BODY, MIND & SPIRIT / Parapsychology / General",133.44,Y
593276,,9781775562955,The Age of Fable,"Bulfinch, Thomas","Floating Press Limited, The",2012,eng,BL722,Mythology.,RELIGION / Comparative Religion,291,Y
532925,,9781775560333,The History of the Devil,"Defoe, Daniel.","Floating Press Limited, The",2012,eng,BT981 .D384 2012,"Devil in literature--Early works to 1800.,Devil--Early works to 1800.,Good and evil--Early works to 1800.",RELIGION / Christian Theology / Angelology & Demonology,235.47,Y
532904,,9781775560111,Curiosities of Superstition,"Adams, W. H. Davenport.","Floating Press Limited, The",2012,eng,GR81 .C384 2012,"Folklore.,Religions.,Superstition.",SOCIAL SCIENCE / Folklore & Mythology,398.4,Y
492978,,9781775459804,The Dawn and the Day,"Niles, Henry Thayer","Floating Press Limited, The",2012,eng,PR545.R4,"Buddha (The concept),Buddhism.,Religious poetry.","POETRY / European / English, Irish, Scottish, Welsh",821/.409382,Y
466490,,9781775458081,A History of the Inquisition of the Middle Ages,"Lea, Henry Charles","Floating Press Limited, The",2012,eng,BX1711 .L43 2012eb,"Heresy.,Inquisition--History.,Religion.",RELIGION / Christianity / History,270.1 786,Y
466489,,9781775457626,Against War,"Erasmus, Desiderius.","Floating Press Limited, The",2012,eng,JX1942 .E86,War.,RELIGION / Christianity / History,270.6,Y
466456,,9781775457206,Half-Hours with the Freethinkers,"Bradlaugh, Charles.-Collins, Anthony.-Watts, John.","Floating Press Limited, The",2012,eng,BL2785 .B7,"Free thought.,Freethinkers--Biography.",BIOGRAPHY & AUTOBIOGRAPHY / Religious,922.91,Y
466455,,9781775458067,The Dhammapada,"Müller, F. Max","Floating Press Limited, The",2012,eng,BQ1372.E5 .M85 2012,"Buddhist literature--Translations into English.,Sacred books.",RELIGION / Buddhism / General,294.3,Y
408504,,9781775450849,The Holy Bible,"Challoner, Richard","Floating Press Limited, The",2011,eng,BS180 2011eb,Sacred books.,BIBLES / Multiple Translations / Text,220.5/2022,Y
385504,,9781775452461,Christian Science,"Twain, Mark","Floating Press Limited, The",2011,eng,BX6955 .T93 2011eb,Christian Science--Controversial literature.,RELIGION / Christianity / Christian Science,289.5,Y
353746,,9781775418771,The Fair Haven,"Butler, Samuel","Floating Press Limited, The",2010,eng,BL2775 .B85 2010eb,Christianity--Controversial literature.,RELIGION / Islam / Theology,297.2/93,Y
350492,,9781775419297,The Queen of the Air,"Ruskin, John","Floating Press Limited, The",2010,eng,BL781 .R87 2010eb,"Athena (Greek deity),Mythology, Greek.","BODY, MIND & SPIRIT / Spirituality / Paganism & Neo-Paganism",292.08,Y
332795,,9781775417958,The Analects of Confucius,Confucius.,"Floating Press Limited, The",2010,eng,PL2478 .C58 2010eb,"Philosophy, Confucian.",RELIGION / Confucianism,181.112,Y
330788,,9781775417637,The Path of Light,"Śāntideva-Barnett, Lionel D.","Floating Press Limited, The",2010,eng,BQ3142.E5 S3 1909eb,"Buddha (The concept),Mahayana Buddhism.",RELIGION / Buddhism / General,294.385,Y
314119,,9781775416357,The Law and the Word,"Troward, T.","Floating Press Limited, The",2009,eng,BF639 T745 2009eb,New Thought.,"BODY, MIND & SPIRIT / New Thought",299/.93,Y
313806,,9781775414179,The Art of Soul-winning,"Mahood, J. W.","Floating Press Limited, The",2009,eng,BV4520 .M34 2009eb,"Evangelistic work.,Witness bearing (Christianity)",RELIGION / Christian Life / General,248/.5,Y
313762,,9781775413691,Zen,"Nukariya, Kaiten.","Floating Press Limited, The",2009,eng,BQ9265.2 .N85 2009eb,Zen Buddhism.,RELIGION / Buddhism / Zen,294.3/927,Y
313703,,9781877527524,"Bhagavad Gita, Or, the Song Celestial","Arnold, Edwin","Floating Press Limited, The",2009,eng,BL1138.62 .E5 2009edeb,Hinduism.,RELIGION / Hinduism / General,294.5/92404521,Y
313665,,9781877527081,Thoughts Are Things,"Mulford, Prentice","Floating Press Limited, The",2008,eng,BF639 .M85 2008eb,"New Thought.,Spiritual life.","BODY, MIND & SPIRIT / New Thought",299/.93,Y
313643,,9781775413295,The Path to Prosperity,"Allen, James","Floating Press Limited, The",2008,eng,BF639 .A64 2008eb,New Thought.,"BODY, MIND & SPIRIT / New Thought",299/.93,Y
313588,,9781775412687,The Way of Peace,"Allen, James","Floating Press Limited, The",2008,eng,BF639 .A45 2008eb,"Conduct of life.,Meditations.,New Thought.","BODY, MIND & SPIRIT / New Thought",299/.93,Y
313490,,9781775411642,"Tao Te Ching, Or, The Tao and Its Characteristics","Laozi.-Legge, James","Floating Press Limited, The",2008,eng,BL1900.L26 E5 2008eb,"Taoism.,Taoist philosophy.",RELIGION / Taoism,299.5/1482,Y
828159,,9781776584253,Church and Nation,"Temple, William","Floating Press Limited, The",1915,eng,BV630 .T4 1915eb,Church and state.,RELIGION / Christianity / General,261.7,Y
644838,9780823255016,9780823255047,"Spirit, Qi, and the Multitude","Lee, Hyo-Dong.",Fordham University Press (Lightning Source),2014,eng,B127.C49,"Cosmology.,Philosophy, Chinese.,Philosophy, Korean.,Philosophy, Modern.,Qi (Chinese philosophy),Spirit.",SOCIAL SCIENCE / Ethnic Studies / General,181.1,Y
644834,9780823253951,9780823253982,Divine Multiplicity,"Ariarajah, S. Wesley.-Boesel, Chris.",Fordham University Press (Lightning Source),2014,eng,BT111.3 .D58 2014eb,"Christianity and other religions.,Trinity.",RELIGION / Comparative Religion,231,Y
1045312,9780823249565,9780823249596,Live Long and Prosper,"Barnes, Sandra L.",Fordham University Press (Lightning Source),2013,eng,BR563.N4,"African American churches.,African Americans--Religion.,AIDS (Disease)--Religious aspects.,Big churches.,Black theology.,Church work with the poor.,Church work with the sick.,Faith movement (Hagin),Poverty--Religious aspects--Christianity.",RELIGION / Christian Life / Social Issues,277.3,Y
1045272,9780823244966,9780823266210,The Discipline of Philosophy and the Invention of Modern Jewish Thought,"Goetschel, Willi",Fordham University Press (Lightning Source),2013,eng,B755 .G57 2013eb,Jewish philosophy--History.,PHILOSOPHY / Religious,181/.06,Y
1045245,9780823251681,9780823252381,Is Critique Secular?,"Asad, Talal-Brown, Wendy-UPSO (University Press Scholarship Online).-Butler, Judith-Mahmood, Saba",Fordham University Press (Lightning Source),2013,eng,JC591 .I73 2013,"Blasphemy (Islam),Blasphemy.,Freedom of speech.,Freedom of speech--Religious aspects--Islam.,Islam and secularism.",RELIGION / Philosophy,323.44/3091767,Y
647072,9780823249800,9780823249831,Deus in Machina,"Stolow, Jeremy",Fordham University Press (Lightning Source),2013,eng,BL265.T4 .D48 2013eb,"Medicine--Religious aspects.,Religion and science.,Technology--Religious aspects.",RELIGION / General,201/.66,Y
644833,9780823251926,9780823252107,Orthodox Constructions of the West,"Papanikolaou, Aristotle.-Demacopoulos, George E.",Fordham University Press (Lightning Source),2013,eng,BX324.3 .O774 2013eb,,RELIGION / Christianity / Orthodox,281.9,Y
644512,9780823254644,9780823254675,The Noetics of Nature,"Foltz, Bruce V.",Fordham University Press (Lightning Source),2013,eng,BD581 .F65 2013,"Aesthetics.,Environmental ethics.,Human ecology--Religious aspects.,Nature--Religious aspects.,Philosophy of nature.",RELIGION / Christianity / Orthodox,113,Y
578867,9780823251179,9780823252206,Motherhood As Metaphor,"Fletcher, Jeannine Hill.",Fordham University Press (Lightning Source),2013,eng,BL458 .F59 2013eb,"Theological anthropology.,Women and religion.,Women--Religious aspects.",RELIGION / Sexuality & Gender Studies,200.82,Y
578608,9780823251506,9780823252244,Speculative Grace,"Miller, Adam",Fordham University Press (Lightning Source),2013,eng,BL51 .M623 2013eb,"Grace (Theology),Object (Philosophy),Ontology.,Philosophical theology.",PHILOSOPHY / Religious,210,Y
577352,9780823251650,9780823252121,Veiled Desires,"Sabine, Maureen.",Fordham University Press (Lightning Source),2013,eng,PN1995.9.N95 S23 2013eb,"Motion pictures--Great Britain--History.,Motion pictures--United States--History.,Nuns in motion pictures.",PERFORMING ARTS / Film / History & Criticism,791.430941,Y
